variable_id,mz,rt,isotope.dist,P201,P203,P204,P205,P208,P209,P210,P202,P206,P207,P11,P12,P13,P16,P19,P20,P14,P15,P18,M70,M66,M67,M68,M69
3.26_170.0516m/z,170.051647,3.264333333,100 - 9.47 - 4.87 - 0.0183,1418.835831,942.518904,3069.232448,1560.876472,2441.77881,540.6091596,29739.56956,1772.22711,12442.20338,1035.042273,17289.37666,20432.29021,2946.938186,1691.289525,1079.173075,1504.967674,894.2765429,1678.726966,6051.534503,1125.320632,1972.849934,4247.723761,11685.33093,15004.90227
9.05_376.1739m/z,376.1738531,9.054416667,100 - 34.4,246.3341822,53.12544268,63.87604463,120.7839196,137.5561597,285.253003,160.103088,134.4824905,75.76574749,96.26914604,44.07762823,174.5422038,85.81361515,64.85056227,90.28377568,72.94602767,37.54867781,54.70894382,28.49661664,151.5354308,52.53800987,16.1996509,24.09465042,32.13837626
5.02_522.2790m/z,522.2790086,5.021516667,100 - 22 - 8.85,0,0,0,0,0,0,0,0,91.02648926,0,0,0,2.534637451,0,0,0,0,351.2471424,0,0,116.6341998,0,0,5.428853682
8.10_511.2401m/z,511.2401049,8.101116667,100 - 12.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5.18_525.2251m/z,525.2250754,5.177916667,100 - 23.6,5.282316941,0,0,0,0,0,6.517262547,0,0,0,260.2774626,0,173.0341862,0,0,0,0,0,0,0,0,0,0,0
8.31_347.0635n,348.0707514,8.314783333,100 - 17.3 - 2.17 - 0.0272,2915.439446,1503.020896,756.3827537,3752.444977,3975.172766,5361.10569,4753.682868,2504.800298,1557.025589,827.6559595,2308.613378,1408.124749,2343.1436,1905.936386,1817.245049,1187.662019,224.1739255,1459.479851,398.8676142,1694.083273,2450.863552,1641.673938,2940.773878,1199.696005
5.39_529.0233m/z,529.0233419,5.39075,100 - 34.6,1146.455353,851.3119779,808.5277761,991.7288847,1119.616801,1125.647925,908.6985546,1079.918425,1018.091485,1017.915264,1426.015603,888.19809,825.6274714,923.467615,803.5409856,678.6220116,1226.296131,1101.393367,759.0169948,1001.626981,818.8495773,760.9268924,783.8567365,981.3802465
4.58_610.7999m/z,610.799869,4.58015,100 - 78.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7.27_113.0238m/z,113.023817,7.269033333,100,277.2046524,21.89379577,167.6129774,330.5772866,409.307063,149.3677661,267.3827604,456.7322179,258.5096033,153.4292609,354.9353566,3.114247379,50.05779477,24.9336797,33.18188758,6.999252671,0,428.1504249,29.13111083,60.09773695,339.9730266,206.2954334,57.69258766,58.36031529
1.14_634.5364m/z,634.5363676,1.13725,100 - 35 - 44.2 - 12.6,415.9434586,220.605237,269.6187445,241.9331212,358.8679841,250.5614469,7728.909855,10097.53861,18829.23963,9756.271374,296.8240782,30901.87122,9526.600037,25339.90208,14125.01066,101269.1891,52059.25125,18520.04433,36578.36921,11392.2427,13052.25126,10694.17367,11215.51909,13433.74047
1.14_518.3279m/z,518.3279206,1.1444,100 - 1.89,902.4474411,111.1402112,3.335266113,7.191375732,410.972726,608.4597728,1758.326703,2326.535993,2393.002378,3767.24343,38.35330514,3317.503081,782.7465612,1723.055614,1258.316803,1902.83733,2907.634001,2870.290486,2730.760088,1563.51603,2441.261417,2167.280247,1838.355605,2948.741049
2.47_447.0521m/z,447.0520717,2.474833333,100 - 0.0729,1121.587901,961.3514724,537.4967192,488.7211402,57.69031697,33.37960815,1170.884562,671.0637224,1009.522101,1436.575424,688.1169799,644.9213429,628.4033442,686.8694008,630.5516,333.4986957,1359.490727,1229.24022,496.7242573,752.0386466,1001.573545,818.0801599,750.9285487,914.2301256
1.09_496.8286m/z,496.8286202,1.087266667,100 - 38.7,41.1662911,304.4442294,412.1238093,3.846010187,41.17283654,139.7963007,638.0080581,64.80543566,179.5607901,74.19439491,145.4621611,847.0661583,95.22384739,874.3094511,542.5038309,28.63991812,1503.989395,340.921463,679.7305613,121.8680499,12.72299194,225.201545,187.8216499,67.98511175
4.97_401.1257m/z,401.1257163,4.971516667,100 - 17.7,0.307234298,0.052233307,0.226269685,0.289319421,0.236309571,0.024436208,0.156130054,709.8767556,0.102184986,22.39113746,1.898881075,3.163738236,1.182877048,0.586247806,0.022292273,1.576828304,1.404888991,113.5484785,0.220038314,145.5538398,66.15791713,627.1327213,231.0302984,1309.036337
2.48_953.5769m/z,953.576904,2.481966667,100 - 91.2 - 57.4,736.9985153,484.5400801,83.15145874,77.6248643,7.535443952,0,676.7976901,306.71061,96.9432981,356.8718658,287.4565416,117.9025094,164.8866876,162.2234527,211.2311388,0,426.4348877,504.2270488,23.28948975,359.4724618,181.942098,79.30346644,85.30577423,120.2662655
2.50_952.5777m/z,952.5777349,2.49625,100,211.7204287,151.3575297,24.20364404,22.91576404,0,0,210.4059993,89.43734777,27.90285414,100.0813119,65.72818155,36.39990557,60.90715764,52.10526641,49.71467173,4.882058424,145.0991923,159.8918343,6.91293335,115.2453042,11.21697986,27.26300073,20.9009701,35.73660421
1.75_766.7154m/z,766.7154457,1.748833333,100,0,0,0,0,0,0,516.2729492,104.2932129,172.5551143,167.345507,0,0,137.8954468,424.3696392,229.6323814,425.164015,23.77565467,203.9759813,0,43.01037598,30.84082031,0,0,0
0.66_799.2461m/z,799.2461158,0.66075,100 - 79.4 - 27.4,2496.397896,2519.723621,1753.873739,947.6746527,4467.180941,5345.947348,0,0,0,0,1524.610274,0,0,0,0,0,0,0,0,0,0,0,0,0
1.56_500.3330m/z,500.3329798,1.556683333,100 - 41.9,115.3223148,10.63874805,2.26473999,22.3878783,193.4832069,23.24470684,6824.098848,6426.61061,19247.24111,8779.046166,41.15156919,20176.97673,33215.53417,17012.9272,14983.93553,14116.14308,24935.21465,23394.55576,30837.67986,7671.689091,12705.4137,10912.94072,12509.90065,21058.29823
0.45_854.6221m/z,854.622084,0.446933333,100 - 65.3,7478.417303,4756.768023,21519.88801,9543.288636,6570.050312,6248.353385,0,0,0,0,44504.25359,0,0,0,0,0,0,0,0,0,0,0,0,0
5.52_465.1779m/z,465.1779225,5.5193,100 - 24.8,60.41198916,2.791704599,0,174.0624328,147.4725807,32.45428001,87.90431371,18.88679866,23.41654219,11.51908265,195.4811052,25.37610622,116.2796237,82.0640756,76.3468433,0,6.27746635,26.28214854,14.50966669,0.140382839,24.42503239,0.616128133,4.879241232,41.52054758
1.76_464.3784n,487.3676647,1.755983333,100 - 50.4 - 27.2 - 8.88 - 6.34 - 6.94 - 5.61 - 4.93 - 4.52 - 4.52 - 5.71,1.239422349,14.56173694,16.58126831,8.748382568,0,0,23710.87636,19603.93883,18774.65401,16825.51101,25.97937012,1548.387926,31404.77231,26257.50312,28161.09304,21582.13893,18240.95341,17486.15303,17939.53702,19465.30651,17396.56453,13699.66184,15840.72538,18612.98587
5.06_191.9828m/z,191.9827801,5.056516667,100 - 66,214.7486698,184.8589734,213.4083992,296.4409486,270.707989,234.2155763,312.3313751,4.176863821,5.156978962,4.25042416,343.7927852,274.8411761,496.4065801,369.4891268,220.8477575,171.6002601,16.38661162,7.583307024,0.671717393,0.972831922,8.749718098,3.405017223,50.26699381,31.08743233
1.14_366.0469m/z,366.0469447,1.1444,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12.48_797.2447m/z,797.244677,12.47631667,100 - 35.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.01_265.4701m/z,265.4701194,1.0094,100 - 28.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.97_547.2285n,570.2176756,0.966416667,100,0,0,0,0,0,0,0.056577222,14.30691528,38.91567993,2.725788177,0,0,0.112742828,0,0,0,19.52680384,0.454042848,0.035422188,0,102.0733817,0,140.2425261,270.0885532
3.46_237.1381n,238.1453431,3.4636,100 - 45.3 - 39.6 - 16.2 - 13.4,11894.26407,6296.677325,7109.627616,5365.580313,10754.70618,4770.895385,10004.14252,3907.524188,4801.361636,3860.412592,11570.91657,6339.064278,10091.98366,5964.828629,7308.947828,7415.595879,3368.697645,6201.62577,3390.573528,4244.954139,4286.29254,3251.602877,3614.657839,4422.480025
0.61_867.5252m/z,867.5251642,0.61075,100 - 60 - 26 - 11.7,305360.6173,417913.0992,450403.7224,248831.2673,323389.7519,228021.651,0,0,0,0,380794.7204,0,53.06552136,0,0,0,0,0,0,0,0,0,0,0
1.05_333.0327m/z,333.0327094,1.05155,100 - 8.39,0,13.11366319,0.458181239,0,0.071558221,0,0,0,0,0,1.682848673,0,0,0,0,0,0,0,0,0,0,0,0,0
1.28_265.3463m/z,265.3462604,1.279566667,100 - 23.2 - 0.609,0,0,0,0,0,0,0,0,0,0,0,1.47115962,0,0,0,0,0,0,0.11213465,0,0,0,0,0
2.62_171.0800m/z,171.0799817,2.61695,100,35.19882837,0,1.266906738,0,0,0,0.94245123,0,24.39641728,0,7.127059039,8.230129868,39.21038383,12.75418742,0,0,0.591558429,0,24.129479,7.630918424,9.018795131,2.717512781,5.355600081,0.358465784
1.33_710.4141m/z,710.4140657,1.32955,100 - 17.2,50.73181875,4.522493356,6.440794429,19.10018993,57.36107161,18.04146335,299.1776898,451.5131366,711.4110861,154.3058214,31.56627008,328.3248529,1189.910075,339.6291831,87.21359791,216.0862054,507.8782952,863.3175073,292.7088446,174.8760787,400.8719887,433.2588996,247.4183118,250.0904443
1.76_638.5248m/z,638.5248032,1.755983333,100 - 24.1,0,0,0,0,0,0,1344.276676,957.4265128,1521.577541,1417.552401,0,0.262273792,1779.961996,2339.836735,1492.338679,2004.500183,2230.064495,2275.778667,1469.443493,1433.859746,957.4506028,1010.186165,1194.777127,1631.580092
5.26_301.1209m/z,301.1209184,5.255766667,100 - 22.5,118.8921137,118.618112,54.56872555,70.63608068,32.31626546,64.99119566,52.9766456,170.823258,169.6489324,318.3656659,76.37413232,172.3984479,73.89303262,122.2811794,100.5430683,75.17633865,104.2556477,30.8979203,24.00473022,362.3208627,56.4426957,81.95305315,27.30035627,112.8482636
1.04_313.1782m/z,313.1782125,1.037266667,100 - 34.2 - 56.1,1094.508929,1479.467303,1580.054297,1267.564124,1323.461935,809.6767932,5047.626073,4045.06668,4589.78472,3904.755881,2744.476432,7772.899947,9099.306014,11247.1485,4500.000188,5367.532175,5400.04612,4194.299419,3660.821947,5865.118997,5692.456886,5480.47418,5493.692227,7214.327659
1.74_648.5063n,671.4955658,1.7417,100 - 85.9 - 31.7 - 43.7,27.96950123,17.62078857,47.88873315,0,0,0,4871.419387,3436.71079,4084.576983,3591.58639,0,38.61269077,6796.83397,6845.25219,6841.593446,7981.803512,7339.139701,6443.0719,7192.586679,4161.945685,3200.658483,3571.44366,2863.822432,4220.99663
5.48_134.0406n,157.0298498,5.4836,100 - 7.14 - 8.21 - 0.0343,1517.53008,1103.128372,927.8368164,1383.833916,2368.604975,1346.943313,1733.698145,7881.604133,6174.632297,1805.646107,1025.625873,1845.187202,946.4492032,1585.011042,704.0204524,1412.144395,5424.074876,11283.47218,4937.81288,3910.66645,6409.819241,3909.277702,4955.72064,8476.779941
3.90_333.1340m/z,333.1339856,3.90425,100 - 11.6,3.53323288,0.022702996,5.230018978,3.2109323,8.414271192,0.65346965,0,243.737314,67.6801911,400.3525064,5.473083496,163.7120146,2.325805664,67.99451783,2.31602478,3.105773926,86.97525096,272.3417481,318.8178877,671.6945401,171.2419283,456.1775927,112.7837983,3614.493781
0.25_82.5762m/z,82.57623147,0.25465,100 - 23.2,12.34158992,64.5650033,725.2542435,0,325.5956583,350.2384834,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5.09_162.1128m/z,162.1128353,5.092216667,100 - 8.82 - 0.894,302515.1189,43508.62449,65421.65702,48713.07698,74433.40958,27305.32569,139593.5216,1235.198435,3438.070144,367.6635133,206130.4992,182498.9854,228462.8324,37484.35506,70713.70929,50669.85697,552.7037194,5831.972836,468.7441467,843.4896501,2920.6215,242.5567262,341.3221069,448.098265
0.42_808.5843m/z,808.584348,0.418383333,99.3 - 43.8 - 100 - 46 - 47.5,381712.9906,672182.2806,836989.3465,646587.4238,565105.1799,451424.2947,0,0,0,0,1026046.76,0,17.39736487,0,0,0,0,0,0,0,0,0,0,0
5.48_558.0260m/z,558.025967,5.4836,100 - 38.2 - 18.9,126.9267381,144.9960988,146.7306876,125.3136169,261.5677666,457.6561453,151.1337383,498.8088503,492.5680362,486.8629053,163.0060968,471.3674339,112.2834682,212.6347166,168.9061037,135.3558517,545.7265892,1071.506845,350.289326,307.82448,359.0437825,343.6572173,236.294392,390.7198257
5.65_271.0696m/z,271.0696131,5.64715,100 - 11.5,530.5029634,82.88364795,220.0446884,142.6353947,491.5844119,190.6853421,388.6141745,172.9949245,63.83284438,346.0308333,581.5935071,2352.722991,459.4057233,394.2339779,359.0240365,216.1889387,146.6681656,519.1095826,113.1466351,97.72780167,182.8881931,43.67873955,158.8306107,161.0192969
1.51_873.2639m/z,873.2639395,1.5074,100 - 83.3 - 69.7 - 26.5 - 7.27,0,0,0,0,0,0,6166.543999,153.7632777,255.2704939,2265.396706,0,2092.401413,429.1312158,88.86471581,7.432281733,1176.630164,897.0538229,820.9974353,224.0480749,2470.993365,2127.135354,0,259.9954901,2624.149523
1.76_474.3497m/z,474.3496907,1.755983333,88.9 - 100,20.90806586,10.86921692,3.269043088,8.957336426,0,0,1727.208198,1332.32289,3948.906181,3013.459419,0,242.8991191,1629.933244,1731.897468,1749.961179,2849.786892,4547.42389,2724.490647,6571.250106,1583.850974,2153.167158,1340.892109,1246.794597,1794.591732
5.51_384.0684m/z,384.0684212,5.505016667,100,0.428930453,0,1.692328438,2.689974541,3.593230618,13.04418978,0,113.0619396,96.56895258,15.69298669,0.312834792,290.0751758,1.754457683,5.163504572,0.014305919,0.53790907,113.431401,356.9019892,47.15308187,5.560606815,86.778779,36.56217326,24.49565586,55.71631749
1.76_513.3600m/z,513.3600404,1.755983333,100 - 0.343,0,0,0,0,0,0,1165.531505,949.1337616,1418.729266,1611.980871,0,41.30956324,1550.828949,1395.460979,1212.048869,1498.579892,1665.932224,1428.652674,1452.410515,898.2155335,1773.363053,1565.080862,1801.011853,2049.711282
0.98_677.3749m/z,677.3748842,0.9807,100 - 14.1,3.435429605,7.736447787,1.300881755,2.824477214,7.806337557,1.405920539,487.7258365,127.6798938,132.1089282,235.8968346,11.61109381,223.355683,391.2996499,892.5860417,399.9012536,243.2296182,422.2468961,446.7909617,353.3760852,120.9778226,275.8265299,389.9640669,217.8184146,394.3451826
0.32_531.2769m/z,531.2768703,0.318916667,100 - 42.5 - 39.4 - 18.8,25560.90401,45672.69086,19798.75393,7894.967541,34762.6847,20763.06041,0,0,0,0,291.2790414,0,2.419046961,0,0,0,0,0,0,0,0,0,0,0
5.48_412.0936m/z,412.0936071,5.4836,100 - 29.1 - 6.9,66.65742423,123.7775499,77.65928516,533.6854303,225.7765685,192.9515173,145.4108758,487.2613316,610.7113929,912.6498626,100.4925467,200.7744495,43.03966811,250.909206,126.7850552,28.96792634,965.7764182,502.553266,458.9696596,282.7319652,227.1388821,218.815989,297.6375276,486.142379
1.75_553.4008m/z,553.4007519,1.748833333,100 - 0.0439,0,0,0,3.640899658,0,0,1367.65943,769.5656143,1236.104869,1317.973754,0,54.71609533,1037.480248,1419.233083,1241.675844,1161.60704,2235.235659,1885.284472,1625.738424,756.4433868,1458.144992,1347.391055,1211.902922,1214.596618
1.35_612.2985m/z,612.2984947,1.350983333,100 - 83.1,12.13047091,3.615641327,0,0,10.66605617,102.1922976,0.47691951,0,1.330269709,0.004413663,0.031361108,4.646028427,0.973500663,1.3587003,0.007709309,1.9671951,0.277317336,0.802593952,0.820708809,0,1.067576381,0.172759566,0.578254179,1.67961853
0.48_962.5942m/z,962.5942005,0.48265,100 - 78.2 - 78.4 - 63.7 - 65.6,35143.16867,38200.72544,38303.41105,22705.65846,45725.99189,27875.86862,0,0,0,0,54160.66407,0,0,0,0,0,0,0,0,0,0,0,0,0
0.98_506.1917m/z,506.1916761,0.9807,100 - 17.5,0.365741633,13.56022391,0.18876128,0.737907503,18.48952156,1.277640184,33.2721213,234.6119763,30.66022892,51.5013389,1.123766486,294.1481026,125.6929881,69.54294652,48.60102781,21.24412006,246.9544689,162.8254554,30.99365836,68.35667901,113.8247475,21.80230574,246.2122046,255.6451361
1.32_437.1994m/z,437.1993573,1.322416667,100 - 52.3,223.4727906,24.10361423,43.40870346,45.03474996,288.2257323,82.98378178,3594.329161,5744.586209,5603.356814,5450.936487,67.18075388,10079.45129,6990.509144,6218.190036,5829.672099,6203.324174,8776.674817,8141.223375,11687.65387,6740.391809,4410.488323,3833.86702,4650.216405,3676.596243
3.54_289.2057m/z,289.2057088,3.54145,100 - 82.7,888.6203475,325.6506701,1251.795038,521.1991629,2782.129773,1022.066852,3758.309057,609.4497302,1277.445201,1468.862902,1831.696273,2583.052191,2784.904314,798.9043427,565.2163427,701.7125779,480.1194219,1200.111598,582.629249,465.4200006,587.6129812,508.4550726,1237.460849,1541.41203
5.50_400.0951m/z,400.0950976,5.497883333,100 - 79.6 - 37.4,38.94625854,4.227340698,12.84576923,23.98116555,90.44890421,67.00529164,0,495.3023412,277.4736528,269.8756817,215.5734622,256.9517896,113.3843827,94.43602892,52.05379902,43.40125311,434.669194,771.3317815,200.1774899,280.8457392,284.6199278,270.9156693,561.4664005,744.7055095
1.09_428.8132n,429.8204767,1.0944,100 - 36.7 - 3.04,167.1274024,61.52675502,47.45950317,29.05921281,18.663613,76.02212166,129.734032,116.0597922,107.1158533,201.9571582,73.0525049,106.9651295,28.4210968,284.6500268,233.9447517,221.6919593,167.2613427,21.6313761,113.5448155,231.3464632,61.11171136,105.3342585,88.74987163,140.5787876
5.06_591.9769m/z,591.9768961,5.056516667,100 - 13.3 - 18.7,712.9539179,0,0.108212356,0,113.2227094,0,265.0970179,13.09668696,563.2357106,0.006308162,813.4412121,185.183098,811.6876131,5.626540976,0,5.618071046,60.11047464,2356.648977,5.219787598,0.004290459,508.688707,0,0,0.254438529
9.58_261.0394m/z,261.0394405,9.581066667,100 - 83.8,0.398395937,2.152585305,0.020304302,1.249986474,0,1.062790548,4.028885912,0,0,3.252914463,0.128399621,0.130973126,0.180516842,0.006433126,0.640999285,0.681941429,0,1.170227051,0,0,16.25377915,18.23677583,0.026648067,0
1.05_609.9122m/z,609.912168,1.05155,90.9 - 100,0,0,0,0,0,0,0,0,0,0,0,7.885864496,0,0,0,24.79394531,0,0,0,0,0,4.458496094,0,0
2.62_335.2337m/z,335.2336923,2.624083333,100 - 39.1,237.0809036,223.6718919,401.7099826,236.4586579,430.8413754,111.9158409,211.3825229,299.1304846,283.3991921,149.7171486,280.8275555,413.111011,601.2097312,311.7564276,238.5453982,296.3813661,86.92040929,129.0634895,779.7649038,233.905655,157.6938051,89.48423234,113.6835859,214.2419045
0.30_301.2832m/z,301.2831814,0.304633333,100 - 29.7,660.2247403,742.1196862,143.644065,208.6260051,550.0946315,60.03232029,0,0,0,0,0,0,1.512874818,0,0,0,0,0,0,0,0,0,0,0
0.97_427.5988m/z,427.5988347,0.97355,100,0,0,0,0,0,0,6.602203369,18.75839221,42.06729126,4.983200073,0,99.47163463,105.6173838,88.46885592,86.05181789,71.47506913,252.6212851,79.8230913,166.6813219,17.61586084,0,11.15523462,0,7.742824845
0.24_834.5995m/z,834.5994715,0.240366667,100 - 56 - 88.4 - 46.9,130205.8729,231515.6185,172322.1016,301980.5579,177806.1698,147886.4201,0,0,0,0,352442.1606,0,0,0,0,0,0,0,0,0,0,0,0,0
1.74_539.3963m/z,539.3963279,1.7417,100 - 0.401,0,0,0,0,0,0,760.3297195,509.2330847,927.2316469,810.1301951,0,0,940.2359784,1233.820425,783.3307781,651.1298885,1205.928802,1118.459248,1080.678986,554.3141785,826.9548203,638.6752669,760.6181898,1104.188838
5.49_947.0819m/z,947.0819263,5.490733333,100 - 68.7,14.21685215,0,0,0,0,0,0,22.20355225,6.703717694,8.694351359,0,0.008997742,24.6803957,0,0,0,18.41137671,209.5234776,0,14.79145947,0,0,0,20.14488671
1.73_603.6257m/z,603.6256874,1.73455,100 - 39.4,0,0,0,0,0,0,1377.825965,269.5457585,547.5063064,471.0535085,0,0,85.94941602,34.17381998,200.4189728,46.88401221,0.107928892,27.32461849,12.10858027,219.8746185,1064.983733,222.5777792,140.8946886,16.42129603
10.25_100.0766m/z,100.0765738,10.24995,100 - 0.991,8.721477949,2.244214097,2.190339444,8.172110909,5.998281045,3.76723555,4.779420181,0.066907006,4.770919713,0.637273798,2.491539211,1.325437481,2.242670656,7.41026829,1.147254653,3.816888053,0,0,0,0.147406548,0.050774244,0.009874025,0.003669617,0.174301674
4.89_222.1143m/z,222.1143248,4.892966667,100 - 40.5,5078.8236,2639.573533,3387.77563,3724.857992,4800.678745,2730.608795,4748.725475,4590.543961,3309.409344,2627.485582,6490.409396,3656.536731,7568.98795,4943.13376,4646.345,3599.857525,4597.240146,5810.284287,3305.481061,4561.558783,4125.395893,2549.108238,5708.77322,6786.1609
0.40_355.0710m/z,355.0710479,0.396766667,100 - 35.5 - 28.4 - 15.7,21283.26203,38388.12717,18243.88649,8571.358687,43290.24621,49799.21055,8.144590118,1.702438405,3.603951371,3.524318035,32479.3299,14.83991945,0,19.29784262,8.624758597,4.59780236,0.005802907,0.307145294,1.987148984,5.384781208,0.469222825,2.403941633,0.818850148,1.026133142
8.26_488.2227m/z,488.2227283,8.257516667,100 - 46,0,0,1.402655828,1.31388855,0,0,0,0,0,0,0,7.438677798,0,0,0,0,0,3.175016856,0,0,0,0,0,0
0.33_371.1018m/z,371.1017532,0.3332,100 - 50.5 - 84 - 27.6 - 11.1,9839.14501,13061.99014,4530.671001,920.3109374,14088.35039,12307.1218,18.46354547,1.823614738,0.250953531,0.63546939,95.49154262,18.12836906,3.482003024,13.3348759,15.21277938,14.04731737,1.096170168,0.375253224,0.257916632,0.348106814,0.302414303,0.130724968,0.292542963,0.233388607
0.30_696.4885m/z,696.4884816,0.304633333,100 - 0.699,3804.329195,8300.202065,3996.01656,1407.928751,9984.561987,9373.927004,0,0,0,0,37.31835938,3.393432617,0,0,0,2.677825928,0,0,0,0,0,0,0,0
1.04_149.1324m/z,149.1324119,1.037266667,100 - 9.5,17.5177583,37.23504162,14.95541873,31.48007931,5.350254023,20.7022585,337.8748051,238.922718,302.7672438,167.8723075,18.62943492,381.8219248,335.5105771,386.6430658,408.9540303,835.1478503,381.2364097,314.2300119,338.5275533,208.5796525,264.2018621,175.9238668,270.706266,266.1998545
